Unnamed: 0,Student ID,Well versed with the subject,Explains concepts in an understandable way,Use of presentations,Degree of difficulty of assignments,Solves doubts willingly,Structuring of the course,Provides support for students going above and beyond,Course recommendation based on relevance,Department,Course,Instructor,Semester,Academic Year,Gender,Attendance (%),Study Hours,GPA,Overall Satisfaction,Satisfaction Label,Student Feedback,Feedback Length
302,381,9,2,8,8,1,9,1,2,Information Technology,Operating Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Male,83,10,2.82,5.0,Unsatisfied,There were too few opportunities to ask questions.,8
638,299,10,8,5,5,4,3,1,9,Software Engineering,Data Mining,Dr. James Mwangi,2023 Semester 2,Year 4,Female,51,12,3.9,5.62,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
55,410,7,2,5,2,6,6,3,10,Computer Science,Cloud Computing,Dr. Grace Njeri,2024 Semester 2,Year 4,Male,82,8,2.25,5.12,Unsatisfied,I would not recommend this course without improvements.,8
725,307,6,9,5,1,6,5,3,5,Information Technology,Database Systems,Dr. Sarah Johnson,2024 Semester 1,Year 3,Male,76,11,3.95,5.0,Unsatisfied,The presentations were difficult to follow.,6
525,893,10,6,8,1,1,10,1,3,Information Technology,Data Mining,Dr. Grace Njeri,2025 Semester 1,Year 3,Male,47,10,2.46,5.0,Unsatisfied,I would not recommend this course without improvements.,8
473,590,10,3,4,4,9,9,6,2,Data Science,Data Mining,Dr. James Mwangi,2023 Semester 2,Year 4,Female,89,13,3.55,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
27,861,5,6,4,5,4,4,6,6,Cyber Security,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 2,Year 3,Male,83,17,2.68,5.0,Unsatisfied,Course organization could be significantly improved.,6
982,320,9,6,7,4,3,9,10,2,Computer Science,Database Systems,Dr. James Mwangi,2023 Semester 2,Year 3,Male,81,7,2.29,6.25,Neutral,Assignments were manageable but could include more practical work.,9
77,707,5,6,6,5,1,9,6,9,Data Science,Computer Networks,Dr. James Mwangi,2023 Semester 2,Year 3,Female,99,24,3.72,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
215,755,9,8,7,2,9,6,3,7,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Female,94,3,2.62,6.38,Neutral,The course was generally good but some topics needed more explanation.,11
385,991,7,4,5,8,9,8,5,1,Software Engineering,Database Systems,Dr. James Mwangi,2024 Semester 2,Year 3,Male,66,20,3.32,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
364,457,7,4,8,2,3,6,8,4,Information Technology,Computer Networks,Dr. James Mwangi,2024 Semester 1,Year 2,Male,52,13,3.13,5.25,Unsatisfied,There were too few opportunities to ask questions.,8
665,448,6,7,7,9,2,9,2,5,Information Technology,Data Mining,Prof. Michael Kimani,2024 Semester 1,Year 3,Female,61,19,2.94,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
525,893,10,6,8,1,1,10,1,3,Software Engineering,Cloud Computing,Dr. Sarah Johnson,2024 Semester 1,Year 4,Female,96,7,2.99,5.0,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
698,309,5,8,4,9,2,1,4,5,Information Technology,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Female,71,9,3.46,4.75,Unsatisfied,Feedback on assessments was delayed.,5
311,438,9,6,5,9,2,3,9,3,Computer Science,Operating Systems,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Male,77,19,2.18,5.75,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
882,203,8,7,8,9,4,10,8,10,Information Technology,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Male,90,13,3.34,8.0,Satisfied,I highly recommend this course because the content was relevant and practical.,12
6,772,9,3,5,2,10,3,8,1,Cyber Security,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 1,Year 3,Male,61,22,3.79,5.12,Unsatisfied,Feedback on assessments was delayed.,5
2,680,7,7,6,5,4,2,3,1,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 2,Female,86,8,2.12,4.38,Unsatisfied,More practical examples are needed during lectures.,7
622,301,10,7,7,4,3,4,9,2,Data Science,Computer Networks,Dr. Sarah Johnson,2024 Semester 2,Year 4,Male,56,22,2.28,5.75,Unsatisfied,I would not recommend this course without improvements.,8
918,735,6,4,6,1,7,6,1,5,Computer Science,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,92,18,3.43,4.5,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
749,694,9,8,8,10,7,7,7,2,Data Science,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 3,Male,90,23,2.87,7.25,Neutral,Overall the learning experience was acceptable.,6
362,856,6,9,4,6,8,8,3,8,Data Science,Artificial Intelligence,Prof. Michael Kimani,2025 Semester 1,Year 4,Female,71,2,2.81,6.5,Neutral,The course was generally good but some topics needed more explanation.,11
750,927,6,2,6,2,10,3,6,4,Cyber Security,Operating Systems,Dr. James Mwangi,2024 Semester 1,Year 4,Male,92,18,2.27,4.88,Unsatisfied,There were too few opportunities to ask questions.,8
507,479,10,10,4,6,5,9,2,3,Computer Science,Data Mining,Dr. James Mwangi,2024 Semester 2,Year 3,Male,52,18,3.01,6.12,Neutral,Assignments were manageable but could include more practical work.,9
273,375,10,4,4,1,3,4,7,9,Computer Science,Database Systems,Prof. Michael Kimani,2023 Semester 2,Year 4,Female,67,11,2.25,5.25,Unsatisfied,There were too few opportunities to ask questions.,8
505,625,10,7,6,7,9,6,3,3,Computer Science,Artificial Intelligence,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Female,86,1,2.95,6.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
805,540,9,10,7,3,2,4,4,5,Computer Science,Operating Systems,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,93,14,3.53,5.5,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
738,289,5,2,5,8,9,2,7,2,Computer Science,Database Systems,Dr. Sarah Johnson,2024 Semester 1,Year 3,Female,73,16,2.52,5.0,Unsatisfied,Course organization could be significantly improved.,6
882,203,8,7,8,9,4,10,8,10,Cyber Security,Machine Learning,Dr. Sarah Johnson,2023 Semester 2,Year 2,Female,94,11,2.96,8.0,Satisfied,Excellent teaching style with practical examples.,6
14,510,6,7,8,3,4,7,7,6,Information Technology,Machine Learning,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Male,64,1,3.98,6.0,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
191,459,8,5,8,6,6,1,8,4,Data Science,Database Systems,Dr. Grace Njeri,2024 Semester 1,Year 4,Female,60,7,3.37,5.75,Unsatisfied,Course organization could be significantly improved.,6
984,5,6,7,4,2,3,8,10,7,Computer Science,Artificial Intelligence,Dr. James Mwangi,2023 Semester 2,Year 4,Male,61,16,3.68,5.88,Unsatisfied,More practical examples are needed during lectures.,7
630,419,10,2,5,8,5,3,3,10,Information Technology,Machine Learning,Dr. Grace Njeri,2025 Semester 1,Year 4,Male,60,14,2.83,5.75,Unsatisfied,More practical examples are needed during lectures.,7
484,620,9,5,8,2,8,10,8,8,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 3,Female,63,15,3.54,7.25,Neutral,The presentations were useful but could be more interactive.,9
27,861,5,6,4,5,4,4,6,6,Data Science,Cloud Computing,Prof. Linda Wanjiru,2023 Semester 2,Year 4,Female,52,14,2.08,5.0,Unsatisfied,There were too few opportunities to ask questions.,8
713,511,8,4,4,5,2,10,10,6,Cyber Security,Computer Networks,Dr. Sarah Johnson,2024 Semester 1,Year 2,Male,82,21,2.25,6.12,Neutral,The course was generally good but some topics needed more explanation.,11
38,454,9,6,6,1,10,8,10,7,Software Engineering,Database Systems,Dr. Sarah Johnson,2024 Semester 2,Year 4,Male,82,11,2.41,7.12,Neutral,The course was generally good but some topics needed more explanation.,11
952,302,8,4,6,7,1,4,1,8,Software Engineering,Database Systems,Dr. Grace Njeri,2024 Semester 1,Year 4,Male,97,16,2.8,4.88,Unsatisfied,Course organization could be significantly improved.,6
272,213,10,8,4,10,1,5,6,2,Information Technology,Machine Learning,Dr. Sarah Johnson,2024 Semester 1,Year 3,Male,73,19,3.69,5.75,Unsatisfied,The presentations were difficult to follow.,6
230,953,5,10,8,10,6,4,6,4,Data Science,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Male,85,17,2.69,6.62,Neutral,The presentations were useful but could be more interactive.,9
85,695,10,4,4,1,5,8,7,1,Software Engineering,Data Mining,Dr. Grace Njeri,2025 Semester 1,Year 2,Male,80,6,3.31,5.0,Unsatisfied,Feedback on assessments was delayed.,5
473,590,10,3,4,4,9,9,6,2,Information Technology,Artificial Intelligence,Dr. James Mwangi,2023 Semester 2,Year 3,Female,70,11,3.42,5.88,Unsatisfied,There were too few opportunities to ask questions.,8
125,385,5,2,6,7,3,2,10,1,Cyber Security,Operating Systems,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,75,17,3.17,4.5,Unsatisfied,Course organization could be significantly improved.,6
811,342,5,9,8,1,9,8,7,10,Software Engineering,Operating Systems,Prof. Michael Kimani,2024 Semester 1,Year 3,Female,88,9,2.71,7.12,Neutral,The course was generally good but some topics needed more explanation.,11
536,174,7,3,6,7,10,10,2,3,Information Technology,Cloud Computing,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,56,18,3.15,6.0,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
144,907,10,4,7,6,1,2,5,1,Information Technology,Machine Learning,Dr. James Mwangi,2024 Semester 2,Year 4,Female,99,17,2.68,4.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
524,602,5,3,6,2,8,10,3,1,Computer Science,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 2,Male,61,12,2.17,4.75,Unsatisfied,There were too few opportunities to ask questions.,8
211,672,7,8,5,6,5,10,5,10,Cyber Security,Machine Learning,Dr. James Mwangi,2023 Semester 2,Year 3,Male,59,23,3.99,7.0,Neutral,Overall the learning experience was acceptable.,6
24,48,5,5,4,2,1,10,10,9,Computer Science,Cloud Computing,Prof. Michael Kimani,2024 Semester 2,Year 3,Female,53,22,2.25,5.75,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
579,15,8,9,8,3,6,10,2,3,Data Science,Operating Systems,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Male,83,22,2.14,6.12,Neutral,The course was generally good but some topics needed more explanation.,11
393,95,7,2,5,5,9,6,8,3,Computer Science,Artificial Intelligence,Dr. Sarah Johnson,2025 Semester 1,Year 4,Male,86,5,3.76,5.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
66,274,8,2,4,7,10,8,5,8,Computer Science,Cloud Computing,Dr. Grace Njeri,2024 Semester 2,Year 3,Male,92,11,2.6,6.5,Neutral,The presentations were useful but could be more interactive.,9
232,167,7,7,5,8,6,9,9,8,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,56,4,3.3,7.38,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
108,681,7,2,7,5,2,1,3,7,Information Technology,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 4,Male,76,4,2.66,4.25,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
145,158,10,6,5,6,2,10,3,8,Cyber Security,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,69,3,2.78,6.25,Neutral,The course was generally good but some topics needed more explanation.,11
110,188,7,6,8,9,9,8,9,10,Computer Science,Data Mining,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Female,83,24,2.52,8.25,Satisfied,The feedback provided on assignments was constructive and timely.,9
227,17,7,6,5,3,9,5,5,2,Cyber Security,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,62,23,2.69,5.25,Unsatisfied,I would not recommend this course without improvements.,8
110,188,7,6,8,9,9,8,9,10,Computer Science,Operating Systems,Prof. Michael Kimani,2023 Semester 2,Year 3,Male,59,17,2.82,8.25,Satisfied,The feedback provided on assignments was constructive and timely.,9
469,829,6,9,5,3,2,2,10,9,Data Science,Database Systems,Prof. Michael Kimani,2024 Semester 2,Year 4,Male,76,7,3.44,5.75,Unsatisfied,Course organization could be significantly improved.,6
33,781,8,3,4,5,1,8,10,5,Computer Science,Database Systems,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,50,4,3.02,5.5,Unsatisfied,More practical examples are needed during lectures.,7
622,301,10,7,7,4,3,4,9,2,Software Engineering,Computer Networks,Dr. Sarah Johnson,2024 Semester 1,Year 4,Female,88,23,3.89,5.75,Unsatisfied,I would not recommend this course without improvements.,8
775,928,6,7,6,9,4,8,5,8,Information Technology,Computer Networks,Prof. Michael Kimani,2024 Semester 1,Year 3,Female,87,13,2.08,6.62,Neutral,Assignments were manageable but could include more practical work.,9
935,700,9,8,6,1,9,6,9,1,Data Science,Cloud Computing,Dr. Grace Njeri,2024 Semester 2,Year 3,Male,96,12,3.01,6.12,Neutral,The presentations were useful but could be more interactive.,9
368,793,10,9,6,4,7,6,8,3,Computer Science,Database Systems,Prof. Michael Kimani,2023 Semester 2,Year 4,Male,79,1,3.17,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
747,21,9,7,5,3,6,6,1,6,Cyber Security,Data Mining,Dr. Sarah Johnson,2024 Semester 1,Year 4,Male,78,21,3.84,5.38,Unsatisfied,I would not recommend this course without improvements.,8
594,782,6,7,4,2,2,1,3,8,Data Science,Machine Learning,Prof. Michael Kimani,2025 Semester 1,Year 4,Female,82,19,2.1,4.12,Unsatisfied,Feedback on assessments was delayed.,5
553,595,10,5,5,4,10,4,4,4,Data Science,Operating Systems,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,98,21,3.15,5.75,Unsatisfied,More practical examples are needed during lectures.,7
424,330,7,7,5,7,9,10,2,2,Computer Science,Computer Networks,Dr. Grace Njeri,2024 Semester 1,Year 3,Female,49,20,3.71,6.12,Neutral,The course was generally good but some topics needed more explanation.,11
612,73,7,2,5,6,3,1,1,4,Data Science,Data Mining,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,62,18,2.48,3.62,Unsatisfied,Feedback on assessments was delayed.,5
517,994,8,5,5,2,5,5,9,5,Cyber Security,Operating Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Male,60,11,3.75,5.5,Unsatisfied,The presentations were difficult to follow.,6
691,366,9,9,8,2,1,10,5,2,Data Science,Operating Systems,Dr. Grace Njeri,2024 Semester 1,Year 2,Female,52,20,2.04,5.75,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
281,462,10,4,8,5,4,6,4,7,Cyber Security,Machine Learning,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,69,3,3.46,6.0,Neutral,Overall the learning experience was acceptable.,6
319,270,9,10,5,9,6,4,7,7,Computer Science,Cloud Computing,Prof. Michael Kimani,2025 Semester 1,Year 2,Male,76,17,3.87,7.12,Neutral,Overall the learning experience was acceptable.,6
737,67,7,9,4,3,9,1,1,2,Information Technology,Database Systems,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Male,70,12,3.31,4.5,Unsatisfied,There were too few opportunities to ask questions.,8
442,990,6,9,6,4,9,5,10,8,Data Science,Machine Learning,Dr. Sarah Johnson,2023 Semester 2,Year 3,Female,96,10,2.88,7.12,Neutral,Assignments were manageable but could include more practical work.,9
951,761,5,9,6,10,10,1,10,6,Information Technology,Data Mining,Dr. Sarah Johnson,2024 Semester 1,Year 2,Female,66,8,2.09,7.12,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
314,312,7,2,7,6,6,3,7,2,Cyber Security,Cloud Computing,Dr. James Mwangi,2024 Semester 1,Year 2,Female,75,15,3.84,5.0,Unsatisfied,There were too few opportunities to ask questions.,8
876,726,6,4,4,7,7,3,6,4,Data Science,Data Mining,Dr. Sarah Johnson,2023 Semester 2,Year 4,Female,87,5,2.94,5.12,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
965,43,6,5,4,1,10,7,4,1,Software Engineering,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Male,54,4,2.06,4.75,Unsatisfied,Feedback on assessments was delayed.,5
740,138,8,5,8,8,10,4,2,6,Information Technology,Computer Networks,Dr. James Mwangi,2025 Semester 1,Year 4,Male,56,21,3.38,6.38,Neutral,Assignments were manageable but could include more practical work.,9
376,660,5,7,7,3,10,3,3,4,Data Science,Data Mining,Dr. James Mwangi,2025 Semester 1,Year 2,Female,97,20,2.96,5.25,Unsatisfied,Course organization could be significantly improved.,6
288,670,7,7,8,1,6,1,2,1,Information Technology,Machine Learning,Prof. Michael Kimani,2024 Semester 2,Year 2,Female,72,19,2.25,4.12,Unsatisfied,More practical examples are needed during lectures.,7
436,49,8,7,8,8,1,1,8,3,Data Science,Cloud Computing,Prof. Michael Kimani,2024 Semester 2,Year 4,Female,50,21,2.43,5.5,Unsatisfied,More practical examples are needed during lectures.,7
661,437,7,2,6,7,5,8,1,8,Computer Science,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 2,Female,64,4,2.13,5.5,Unsatisfied,More practical examples are needed during lectures.,7
276,416,6,2,5,8,9,6,3,7,Information Technology,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 3,Female,49,15,3.15,5.75,Unsatisfied,There were too few opportunities to ask questions.,8
709,887,6,9,5,8,9,7,6,2,Software Engineering,Operating Systems,Prof. Michael Kimani,2024 Semester 2,Year 3,Male,67,17,3.24,6.5,Neutral,The presentations were useful but could be more interactive.,9
581,433,6,6,8,4,8,9,4,1,Software Engineering,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Male,53,12,3.01,5.75,Unsatisfied,Course organization could be significantly improved.,6
502,779,10,8,6,3,8,8,7,8,Cyber Security,Data Mining,Prof. Michael Kimani,2025 Semester 1,Year 3,Male,73,3,3.63,7.25,Neutral,The presentations were useful but could be more interactive.,9
623,532,10,2,4,2,2,6,10,9,Data Science,Operating Systems,Prof. Michael Kimani,2024 Semester 2,Year 4,Female,60,10,3.72,5.62,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
515,617,5,7,5,4,7,1,10,6,Information Technology,Artificial Intelligence,Dr. James Mwangi,2023 Semester 2,Year 2,Female,98,15,3.23,5.62,Unsatisfied,The presentations were difficult to follow.,6
349,62,7,4,4,5,3,10,2,1,Cyber Security,Computer Networks,Dr. James Mwangi,2024 Semester 2,Year 2,Male,90,10,2.03,4.5,Unsatisfied,The presentations were difficult to follow.,6
842,310,5,8,5,9,4,4,9,10,Information Technology,Computer Networks,Dr. Grace Njeri,2024 Semester 2,Year 4,Male,66,24,3.39,6.75,Neutral,The course was generally good but some topics needed more explanation.,11
445,817,6,5,7,10,10,4,6,6,Data Science,Operating Systems,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Female,52,23,2.84,6.75,Neutral,The course was generally good but some topics needed more explanation.,11
829,51,7,2,6,2,8,2,10,2,Software Engineering,Data Mining,Dr. James Mwangi,2025 Semester 1,Year 4,Male,64,18,3.13,4.88,Unsatisfied,There were too few opportunities to ask questions.,8
349,62,7,4,4,5,3,10,2,1,Computer Science,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 2,Female,95,1,3.3,4.5,Unsatisfied,I would not recommend this course without improvements.,8
606,662,10,6,4,5,1,9,6,3,Software Engineering,Database Systems,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Female,58,3,2.7,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
663,291,10,3,7,8,2,10,3,3,Cyber Security,Data Mining,Prof. Linda Wanjiru,2024 Semester 1,Year 4,Male,83,21,3.83,5.75,Unsatisfied,Course organization could be significantly improved.,6
822,346,10,7,4,9,3,2,10,8,Computer Science,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 3,Male,81,12,2.27,6.62,Neutral,Assignments were manageable but could include more practical work.,9
136,152,7,2,5,1,5,10,5,6,Cyber Security,Computer Networks,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,94,1,3.34,5.12,Unsatisfied,Course organization could be significantly improved.,6
758,886,7,7,5,5,10,1,9,9,Data Science,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 2,Female,78,3,2.01,6.62,Neutral,Assignments were manageable but could include more practical work.,9
898,972,7,9,4,1,1,2,1,10,Computer Science,Operating Systems,Prof. Michael Kimani,2025 Semester 1,Year 3,Female,55,3,3.85,4.38,Unsatisfied,Feedback on assessments was delayed.,5
242,38,5,8,7,6,10,8,9,5,Cyber Security,Cloud Computing,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,98,5,2.23,7.25,Neutral,Overall the learning experience was acceptable.,6
542,60,5,6,5,3,1,7,5,3,Data Science,Machine Learning,Prof. Michael Kimani,2023 Semester 2,Year 4,Female,84,19,2.19,4.38,Unsatisfied,I would not recommend this course without improvements.,8
39,295,5,7,6,3,1,7,2,9,Software Engineering,Cloud Computing,Dr. James Mwangi,2023 Semester 2,Year 4,Female,77,1,2.67,5.0,Unsatisfied,There were too few opportunities to ask questions.,8
228,938,10,10,6,5,2,9,9,9,Data Science,Machine Learning,Dr. James Mwangi,2024 Semester 2,Year 3,Female,75,4,2.75,7.5,Neutral,Assignments were manageable but could include more practical work.,9
547,408,6,5,4,7,1,8,6,7,Information Technology,Database Systems,Prof. Michael Kimani,2024 Semester 2,Year 3,Male,98,4,2.43,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
919,731,5,10,6,9,5,10,5,2,Data Science,Computer Networks,Dr. Sarah Johnson,2024 Semester 1,Year 3,Female,88,17,3.17,6.5,Neutral,Overall the learning experience was acceptable.,6
222,390,8,6,7,5,1,4,3,9,Data Science,Operating Systems,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,78,14,2.89,5.38,Unsatisfied,I would not recommend this course without improvements.,8
5,832,7,2,7,8,3,5,1,4,Information Technology,Operating Systems,Dr. Sarah Johnson,2024 Semester 2,Year 2,Male,94,18,2.07,4.62,Unsatisfied,I would not recommend this course without improvements.,8
321,489,7,2,5,8,1,1,8,8,Cyber Security,Database Systems,Dr. James Mwangi,2025 Semester 1,Year 2,Female,51,1,2.64,5.0,Unsatisfied,More practical examples are needed during lectures.,7
467,52,6,10,4,1,7,3,10,2,Cyber Security,Artificial Intelligence,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Male,93,22,3.62,5.38,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
731,791,5,9,4,4,1,4,10,9,Data Science,Computer Networks,Dr. James Mwangi,2023 Semester 2,Year 3,Female,98,16,3.38,5.75,Unsatisfied,Course organization could be significantly improved.,6
74,868,7,9,7,2,6,2,9,4,Information Technology,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,67,3,3.45,5.75,Unsatisfied,Course organization could be significantly improved.,6
3,806,9,6,7,1,5,9,4,6,Information Technology,Database Systems,Prof. Michael Kimani,2024 Semester 1,Year 2,Male,90,23,3.4,5.88,Unsatisfied,Course organization could be significantly improved.,6
846,146,8,7,5,6,9,2,9,10,Software Engineering,Cloud Computing,Dr. Grace Njeri,2025 Semester 1,Year 3,Female,51,21,2.62,7.0,Neutral,The course was generally good but some topics needed more explanation.,11
645,836,9,3,4,6,6,3,2,7,Cyber Security,Data Mining,Prof. Linda Wanjiru,2024 Semester 1,Year 4,Male,98,9,2.2,5.0,Unsatisfied,Feedback on assessments was delayed.,5
117,221,9,6,8,1,8,2,5,6,Computer Science,Operating Systems,Dr. Sarah Johnson,2023 Semester 2,Year 2,Male,69,23,2.54,5.62,Unsatisfied,There were too few opportunities to ask questions.,8
880,214,6,6,4,3,1,3,4,6,Cyber Security,Cloud Computing,Dr. James Mwangi,2025 Semester 1,Year 3,Male,47,4,3.66,4.12,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
605,865,8,4,6,2,7,5,2,7,Cyber Security,Machine Learning,Prof. Michael Kimani,2024 Semester 2,Year 3,Female,82,21,3.96,5.12,Unsatisfied,I would not recommend this course without improvements.,8
503,962,10,6,4,5,1,7,1,10,Software Engineering,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,64,5,2.99,5.5,Unsatisfied,Feedback on assessments was delayed.,5
997,913,5,5,6,5,6,7,6,1,Computer Science,Data Mining,Prof. Michael Kimani,2024 Semester 1,Year 3,Male,78,11,2.02,5.12,Unsatisfied,Course organization could be significantly improved.,6
946,90,9,10,6,7,8,1,2,7,Software Engineering,Computer Networks,Dr. Grace Njeri,2025 Semester 1,Year 3,Male,93,21,2.28,6.25,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
573,46,8,4,4,9,5,7,4,8,Computer Science,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 2,Male,88,9,2.64,6.12,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
440,345,8,2,8,9,10,10,9,5,Data Science,Database Systems,Dr. James Mwangi,2024 Semester 2,Year 2,Female,88,3,3.16,7.62,Neutral,The presentations were useful but could be more interactive.,9
193,288,5,9,6,9,4,4,2,6,Computer Science,Data Mining,Dr. Grace Njeri,2025 Semester 1,Year 4,Female,74,6,2.15,5.62,Unsatisfied,Feedback on assessments was delayed.,5
846,146,8,7,5,6,9,2,9,10,Software Engineering,Operating Systems,Dr. James Mwangi,2025 Semester 1,Year 4,Male,61,24,3.89,7.0,Neutral,The presentations were useful but could be more interactive.,9
714,879,6,10,5,10,9,5,5,4,Cyber Security,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 3,Female,54,11,2.73,6.75,Neutral,Overall the learning experience was acceptable.,6
391,476,9,4,6,4,8,6,4,10,Computer Science,Computer Networks,Prof. Michael Kimani,2024 Semester 1,Year 2,Female,79,9,3.83,6.38,Neutral,The presentations were useful but could be more interactive.,9
25,657,9,5,7,3,2,8,10,6,Computer Science,Artificial Intelligence,Dr. Sarah Johnson,2025 Semester 1,Year 4,Female,64,15,3.56,6.25,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
434,551,6,3,5,7,3,1,9,10,Information Technology,Computer Networks,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,62,23,3.51,5.5,Unsatisfied,Feedback on assessments was delayed.,5
172,787,10,10,5,10,1,9,3,8,Cyber Security,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 1,Year 4,Male,89,3,3.21,7.0,Neutral,The course was generally good but some topics needed more explanation.,11
299,244,5,8,4,9,3,10,1,3,Data Science,Machine Learning,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,88,1,3.25,5.38,Unsatisfied,I would not recommend this course without improvements.,8
644,281,5,6,6,3,4,1,1,1,Software Engineering,Computer Networks,Dr. Sarah Johnson,2025 Semester 1,Year 2,Female,71,20,3.28,3.38,Unsatisfied,There were too few opportunities to ask questions.,8
325,196,8,10,8,10,6,7,7,7,Data Science,Operating Systems,Dr. Grace Njeri,2023 Semester 2,Year 4,Male,93,22,3.26,7.88,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
409,204,8,7,6,3,3,10,3,6,Cyber Security,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,80,19,3.11,5.75,Unsatisfied,Feedback on assessments was delayed.,5
117,221,9,6,8,1,8,2,5,6,Computer Science,Database Systems,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,67,14,3.97,5.62,Unsatisfied,The presentations were difficult to follow.,6
835,974,8,10,4,2,4,9,8,7,Computer Science,Operating Systems,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,76,17,3.46,6.5,Neutral,The presentations were useful but could be more interactive.,9
